id,ordinal,value
GE_Firemage_CastedDotBoostProjectile_DamageAndDotBoost,0,CRIntellectDamageCalculation
GE_Firemage_CastedDotBoostProjectile_Talent_DamageSpreadToCastedSingleDot_Damage,0,CRUserDefinedDamageCalculation
GE_Firemage_CastedDotDetonate_Damage,0,CRUserDefinedDamageCalculation
GE_Firemage_CastedPlacedAoe_Damage,0,CRIntellectDamageCalculation
GE_Firemage_CastedSingleDot_Dot,0,CRSendSignalToSourceAbilityExecution
GE_Firemage_CastedSingleDot_Dot,1,CRIntellectDamageCalculation
GE_Firemage_CastedSingleHeavyDot_Dot,0,CRSendSignalToSourceAbilityExecution
GE_Firemage_CastedSingleHeavyDot_Dot,1,CRIntellectDamageCalculation
GE_Firemage_ChanneledForwardAoeDamage_Damage,0,CRIntellectDamageCalculation
GE_Firemage_ChanneledForwardAoeDamage_Dot,0,CRIntellectDamageCalculation
GE_Firemage_ChanneledForwardAoeDamage_Dot,1,CRSendSignalToSourceAbilityExecution
GE_Firemage_FireFrog_DirectDamage,0,CRIntellectDamageCalculation
GE_Firemage_FireFrog_Dot,0,CRUserDefinedDamageCalculation
GE_Firemage_FireFrog_Dot,1,CRSendSignalToSourceAbilityExecution
GE_Firemage_InstantDoubleDot_MainTargetBonus_Damage,0,CRIntellectDamageCalculation
GE_Firemage_InstantSingleDisorient_Damage,0,CRIntellectDamageCalculation
GE_Firemage_InstantSingleTargetDot_Dot,0,CRIntellectDamageCalculation
GE_Firemage_InstantSingleTargetDot_Dot,1,CRSendSignalToSourceAbilityExecution
GE_Firemage_PlacedProjectileAoe_Damage,0,CRIntellectDamageCalculation
GE_Firemage_PlacedProjectileAoe_DirectDamageBased_Dot,0,CRUserDefinedDamageCalculation
GE_Firemage_PlacedProjectileAoe_DirectDamageBased_Dot,1,CRSendSignalToSourceAbilityExecution
GE_Firemage_Talent_CastedPlacedAoe_DamageBasedDot_Dot,0,CRUserDefinedDamageCalculation
GE_Firemage_Talent_DotDoubleDamageAndHeal_Heal,0,CRUserDefinedHealCalculation
GE_Firemage__Talent_CastedDotBoostProjectile_DirectDamageBased_Dot,0,CRUserDefinedDamageCalculation
GE_Firemage__Talent_CastedDotBoostProjectile_DirectDamageBased_Dot,1,CRSendSignalToSourceAbilityExecution
GE_GemBonus_AutoHealOnLowHealth_Heal_Medium,0,CRUserDefinedHealCalculation
GE_GemBonus_AutoHealOnLowHealth_Heal_Small,0,CRUserDefinedHealCalculation
GE_GemBonus_HealthRegenBonusInCombatMedium,0,CRUserDefinedHealCalculation
GE_GemBonus_HealthRegenBonusInCombatSmall,0,CRUserDefinedHealCalculation
GE_GemBonus_HoTOnTouchedTargetDeath_HoT_Medium,0,CRUserDefinedHealCalculation
GE_GemBonus_HoTOnTouchedTargetDeath_HoT_Small,0,CRUserDefinedHealCalculation
GE_Gunde_AoeDamageAndStun_Damage,0,CRStrengthDamageCalculation
GE_Gunde_BasicSingleTargetAttack_Damage,0,CRStrengthDamageCalculation
GE_Gunde_BasicSingleTargetMelee_Damage,0,CRStrengthDamageCalculation
GE_Gunde_ClampedHealthWithEruption_Bleed,0,CRUserDefinedDamageCalculation
GE_Gunde_ClampedHealthWithEruption_Damage,0,CRUserDefinedDamageCalculation
GE_Gunde_DamageBlockHealthDrain_SelfBleed,0,CRUserDefinedDamageCalculation
GE_Gunde_DashAttack_Damage,0,CRStrengthDamageCalculation
GE_Gunde_DurationalAoeDotAndBuff_Damage,0,CRStrengthDamageCalculation
GE_Gunde_ForwardDualProjectile_Bleed,0,CRStrengthDamageCalculation
GE_Gunde_ForwardDualProjectile_Damage,0,CRStrengthDamageCalculation
GE_Gunde_HealthCost_InstantDamage,0,CRUserDefinedDamageCalculation
GE_Gunde_HealthGain_InstantHeal,0,CRUserDefinedHealCalculation
GE_Gunde_HeavyMeleeDotBased_Damage,0,CRStrengthDamageCalculation
GE_Gunde_HeavyMeleeDotBased_DotBonusDamage,0,CRUserDefinedDamageCalculation
GE_Gunde_HeavyMeleeDotBoost_Damage,0,CRStrengthDamageCalculation
GE_Gunde_HeavySingleTargetMeleeWithHeal_Damage,0,CRStrengthDamageCalculation
GE_Gunde_HeavySingleTargetMelee_Damage,0,CRStrengthDamageCalculation
GE_Gunde_InstantAoeDot_Dot,0,CRUserDefinedDamageCalculation
GE_Gunde_InstantAoeDot_Dot,1,CRSendSignalToGrantedAbilityExecution
GE_Gunde_InstantAoeWithBuff_Damage,0,CRStrengthDamageCalculation
GE_Gunde_InstantSpinAoe_Damage_Old,0,CRStrengthDamageCalculation
GE_Gunde_InstantWhirlwindAoe_Damage,0,CRStrengthDamageCalculation
GE_Gunde_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_Gunde_MeleeAutoAttack_Damage_Old,0,CRStrengthDamageCalculation
GE_Gunde_MoveToTargetBleed_Bleed,0,CRStrengthDamageCalculation
GE_Gunde_PerTargetAccumulatedBleed,0,CRSendSignalToSourceAbilityExecution
GE_Gunde_PerTargetAccumulatedBleed,1,CRSendSignalToGrantedAbilityExecution
GE_Gunde_PerTargetAccumulatedBleed_Damage,0,CRUserDefinedDamageCalculation
GE_Gunde_SingleInstantPullEnemy_Damage,0,CRStrengthDamageCalculation
GE_Gunde_SingleTargetPull_Damage,0,CRStrengthDamageCalculation
GE_Gunde_Talent_BasicSingleTargetMelee_BleedProc_Bleed,0,CRStrengthDamageCalculation
GE_Gunde_Talent_DotTransfer_AoeBasedOnStacks_Aoe,0,CRSendSignalToSourceAbilityExecution
GE_Gunde_Talent_DotTransfer_AoeBasedOnStacks_Damage,0,CRStrengthDamageCalculation
GE_Gunde_Talent_DotTransfer_ExplosionOnPickup_Damage,0,CRStrengthDamageCalculation
GE_Gunde_Talent_DotTransfer_InstantAoeWithBuff_DamageAndOrbs_OrbDropper,0,CRSendSignalToGrantedAbilityExecution
GE_Gunde_Talent_InstantDeathFromDot_Damage,0,CRUserDefinedDamageCalculation
GE_Gunde_TargetedAoeProjectile_Damage,0,CRStrengthDamageCalculation
GE_IC_Assassin_AutoAttack_Damage,0,CRStrengthDamageCalculation
GE_IC_Assassin_PoisonDagger_Damage,0,CRStrengthDamageCalculation
GE_IC_Assassin_WickedStrike_Damage,0,CRStrengthDamageCalculation
GE_IC_BossMagistrate_FrigidMist_Damage,0,CRIntellectDamageCalculation
GE_IC_BossMagistrate_Frostbolt_Damage,0,CRIntellectDamageCalculation
GE_IC_BossMagistrate_IceSpikes_Damage,0,CRIntellectDamageCalculation
GE_IC_BossMagistrate_KnockbackCone_AoeDamage,0,CRIntellectDamageCalculation
GE_IC_BossMagistrate_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_IC_BossMagistrate_Redemption_Dot,0,CRIntellectDamageCalculation
GE_IC_BossMagistrate_Redemption_ShootProjectileOnExpired_Damage,0,CRIntellectDamageCalculation
GE_IC_GlacialSprite_AutoAttackMelee_Damage,0,CRStrengthDamageCalculation
GE_IC_GlacialSprite_PassiveAOEPools_Damage,0,CRIntellectDamageCalculation
GE_IC_GreaterIceElemental_AutoAttack_Damage,0,CRStrengthDamageCalculation
GE_IC_GreaterIceElemental_EarthBreaker_Damage,0,CRStrengthDamageCalculation
GE_IC_GreaterIceElemental_EarthStomp_Damage,0,CRStrengthDamageCalculation
GE_IC_GreaterIceElemental_Upheaval_Damage,0,CRStrengthDamageCalculation
GE_IC_Healer_AutoAttackMelee_Damage,0,CRStrengthDamageCalculation
GE_IC_Healer_ChanneledMultiTargetHeal_HealBuff,0,CRIntellectHealCalculation
GE_IC_Healer_TwoTargetDot_Damage,0,CRIntellectDamageCalculation
GE_IC_Healer_highThreatChannel_Damage,0,CRIntellectDamageCalculation
GE_IC_Lookout_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_IC_Lookout_SingelTargetAttackAndMoveBack_Damage,0,CRStrengthDamageCalculation
GE_Ink_AoeAttack_Damage,0,CRStrengthDamageCalculation
GE_Ink_AoeAttack_LightningDamage,0,CRStrengthDamageCalculation
GE_Ink_AutoAttackBuff_AoeDamage,0,CRStrengthDamageCalculation
GE_Ink_AutoAttackBuff_CleaveDamage,0,CRStrengthDamageCalculation
GE_Ink_AutoAttackBuff_Damage,0,CRStrengthDamageCalculation
GE_Ink_BouncyProjectile_Damage,0,CRStrengthDamageCalculation
GE_Ink_CleaveAttack_Damage,0,CRStrengthDamageCalculation
GE_Ink_EnhancedChargedBuff_AoeImpactDamage,0,CRStrengthDamageCalculation
GE_Ink_EnhancedChargedBuff_PulsatingSingleDamage_Damage,0,CRStrengthDamageCalculation
GE_Ink_HeavySingleTargetAttack_Damage,0,CRStrengthDamageCalculation
GE_Ink_HeavySingleTargetAttack_LightningDamage,0,CRStrengthDamageCalculation
GE_Ink_LowHealthSingleTargetResourceDamage_Damage,0,CRStrengthDamageCalculation
GE_Ink_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_Ink_MoveToLocationAoeDamage_Damage,0,CRStrengthDamageCalculation
GE_Ink_SecondChanceSingleTargetAttack_Damage,0,CRStrengthDamageCalculation
GE_Ink_SingleTargetHeavyNonSpenderSecondChanceSingleTargetAttack_CritAoe_Damage,0,CRUserDefinedDamageCalculation
GE_Ink_SingleTargetHeavyNonSpender_Damage,0,CRStrengthDamageCalculation
GE_Ink_Talent_ChargedBuff_LifestealAndStatboost_Heal,0,CRUserDefinedHealCalculation
GE_Ink_Talent_Passive_HeavySingleTargetAttack_Aoe_Damage,0,CRUserDefinedDamageCalculation
GE_Ink_Talent_SecondChanceSingleTargetAttack_CritBleed_Bleed,0,CRUserDefinedDamageCalculation
GE_JS_NPCRime_CastProjectile_Damage,0,CRIntellectDamageCalculation
GE_JS_NPCRime_ChanneledDamageBeam_Damage,0,CRIntellectDamageCalculation
GE_JS_NPCRime_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_JS_NPCRime_OnTargetPulsatingAoe_Damage,0,CRIntellectDamageCalculation
GE_JS_NPCSylvie_CastProjectile_Damage,0,CRIntellectDamageCalculation
GE_JS_NPCSylvie_GroundHeal_Heal,0,CRIntellectHealCalculation
GE_JS_NPCSylvie_GroundHeal_Hot,0,CRIntellectHealCalculation
GE_JS_NPCSylvie_LowHealthHot_FlashHeal,0,CRIntellectHealCalculation
GE_JS_NPCSylvie_LowHealthHot_Hot,0,CRIntellectHealCalculation
GE_JS_NPCSylvie_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_JS_NPCSylvie_PinkButterfly_Hot,0,CRIntellectHealCalculation
GE_JS_TutorialGoblin_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_JS_TutorialOrcCaster_Heal_Heal,0,CRUserDefinedHealCalculation
GE_JS_TutorialOrcCaster_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_JS_TutorialOrc_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_JS_TutorialSmallGoblin_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_JS_TutorialTroll_Cone_Damage,0,CRIntellectDamageCalculation
GE_JS_TutorialTroll_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_JS_TutorialTroll_PassiveAOEPools_Dot,0,CRIntellectDamageCalculation
GE_JS_TutorialTroll_SetHealth,0,CRUserDefinedDamageCalculation
GE_JS_TutorialTroll_ThrowRock_Damage,0,CRStrengthDamageCalculation
GE_JS_TutorialTroll_ThrowRock_Phase1Damage,0,CRStrengthDamageCalculation
GE_Lisa_AoeStaggerRemovalSpender_Heal,0,CRUserDefinedHealCalculation
GE_Lisa_AoeStaggerRemovalSpender_RemoveStagger,0,CRModifyStaggerExecution
GE_Lisa_CastedHeal_Heal,0,CRIntellectHealCalculation
GE_Lisa_CastedProjectileDamageIncreaseDebuff_Damage,0,CRIntellectDamageCalculation
GE_Lisa_CastedSingleTargetProjectile_Damage,0,CRIntellectDamageCalculation
GE_Lisa_ChanneledHealOrDamageProjectiles_Damage,0,CRUserDefinedDamageCalculation
GE_Lisa_ChanneledHealOrDamageProjectiles_Heal,0,CRUserDefinedHealCalculation
GE_Lisa_ChanneledHealOrDamageProjectiles_Heal,1,CRSendSignalToSourceAbilityExecution
GE_Lisa_InstantDamageSpender_Damage,0,CRIntellectDamageCalculation
GE_Lisa_InstantSingleTargetDamageAndDot_Damage,0,CRIntellectDamageCalculation
GE_Lisa_InstantSingleTargetDamageAndDot_Dot,0,CRIntellectDamageCalculation
GE_Lisa_InstantSingleTargetDamageAndDot_Dot,1,CRSendSignalToSourceAbilityExecution
GE_Lisa_OutgoingDamageToHealManager_Heal,0,CRUserDefinedHealCalculation
GE_Lisa_PauseResourcesAndPartyHealth_Heal,0,CRUserDefinedHealCalculation
GE_Lisa_SingleAllyDispel_Dispel,0,CRDispelActiveEffectsWithTagsExecution
GE_Lisa_SingleTargetDot_Dot,0,CRIntellectDamageCalculation
GE_Lisa_SingleTargetDot_Dot,1,CRSendSignalToSourceAbilityExecution
GE_Lisa_SingleTargetStaggerRemovalSpender_Heal,0,CRUserDefinedHealCalculation
GE_Lisa_SingleTargetStaggerRemovalSpender_RemoveStagger,0,CRModifyStaggerExecution
GE_Lisa_Talent_InstantDamageSpender_DamageToDot_Dot,0,CRUserDefinedDamageCalculation
GE_Lisa_Talent_Passive_InstantSelfBuff_DetonateAllActiveDots_Damage,0,CRIntellectDamageCalculation
GE_Lisa_Talent_SingleTargetDot_DotAoe_Damage,0,CRIntellectDamageCalculation
GE_Lisa_Talent_SingleTargetDot_DotAoe_Dot,0,CRIntellectDamageCalculation
GE_Lisa_Talent_StaggerOverhealToStackingHeal_Heal,0,CRUserDefinedHealCalculation
GE_Lisa_Talent_StaggerRemovalOverTime,0,CRModifyStaggerExecution
GE_MC_BloodAnimation_AutoAttackMelee_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MC_BloodAnimation_PassiveAoeDamageSelf_AoeDamage,0,CRUserDefinedDamageCalculation
GE_MC_BloodCaster_CastProjectile_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MC_BloodCaster_CastedBleed_Bleed_Dot,0,CRStrengthDamageCalculation
GE_MC_BloodCaster_CastedBleed_Bleed_OverflowInstantDeath,0,CRUserDefinedDamageCalculation
GE_MC_BloodCaster_ChanneledTickingAoE_BloodCrystalRemainingHealthDammage,0,CRUserDefinedDamageCalculation
GE_MC_BloodCaster_ChanneledTickingAoE_Damage,0,CRStrengthDamageCalculation
GE_MC_BloodCaster_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MC_BloodGrunt_AutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MC_BloodGrunt_Jump_DebuffMovementDealsDamage_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MC_BloodGrunt_Jump_LandDamage,0,CRPrimaryAttributeDamageCalculation
GE_MC_BloodGrunt_OnDeathAoe_Damage,0,CRStrengthDamageCalculation
GE_MC_BloodGuard_AutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MC_BloodGuard_BladeProjectile_Damage,0,CRStrengthDamageCalculation
GE_MC_BloodGuard_ChargeHalfHealth_BleedDot,0,CRPrimaryAttributeDamageCalculation
GE_MC_BloodGuard_ChargeHalfHealth_Damage,0,CRStrengthDamageCalculation
GE_MC_BloodHound_CastedAoeDamageAndSilence_Damage,0,CRStrengthDamageCalculation
GE_MC_BloodHound_Cleave_Bleed_Dot,0,CRStrengthDamageCalculation
GE_MC_BloodHound_Cleave_Damage,0,CRStrengthDamageCalculation
GE_MC_BloodHound_JumpCleave_Bleed_Dot,0,CRStrengthDamageCalculation
GE_MC_BloodHound_JumpCleave_Bleed_OverflowInstantDeath,0,CRInstantGuaranteedKillExecution
GE_MC_BloodHound_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MC_BloodSummoner_AutoAttackMelee_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MC_BloodSummoner_ChannelSpawnBloodAnimation_TickDamage,0,CRPrimaryAttributeDamageCalculation
GE_MC_BossDoor_SpecialFallDamage_Damage,0,CRUserDefinedDamageCalculation
GE_MC_BossGuardian_AutoAttackMeleeCleave,0,CRPrimaryAttributeDamageCalculation
GE_MC_BossGuardian_Charge_Bleed,0,CRStrengthDamageCalculation
GE_MC_BossGuardian_Charge_Damage,0,CRStrengthDamageCalculation
GE_MC_BossGuardian_Runes_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MC_BossGuardian_Soaks_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MC_BossGuardian_Soaks_Dot,0,CRStrengthDamageCalculation
GE_MC_BossGuardian_TankSlam_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MC_BossGuardian_TankSlam_ProjectileDamage,0,CRPrimaryAttributeDamageCalculation
GE_MC_BossGuardian_TickingDamageAllPlayers_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MC_WanderingGhostGuard_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MC_WanderingGhostGuard_Slam_Damage,0,CRStrengthDamageCalculation
GE_MC_WanderingGhostPriest_AoeExplosion_Damage,0,CRStrengthDamageCalculation
GE_MC_WanderingGhostPriest_CastProjectile_Damage,0,CRIntellectDamageCalculation
GE_MC_WanderingGhostPriest_Heal_Heal,0,CRUserDefinedHealCalculation
GE_MC_WanderingGhostPriest_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MC_WanderingGhostWarrior_Cone_Damage,0,CRStrengthDamageCalculation
GE_MC_WanderingGhostWarrior_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MF_BlightedMorningGlory_DotProjectile_Damage,0,CRStrengthDamageCalculation
GE_MF_BlightedMorningGlory_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MF_BlightedMorningGlory_OnDeathHeal_Heal,0,CRUserDefinedHealCalculation
GE_MF_BossNecrolord_ChanneledNova_Damage,0,CRIntellectDamageCalculation
GE_MF_BossNecrolord_DeathCast_Damage,0,CRIntellectDamageCalculation
GE_MF_BossNecrolord_DispellableSoakDot_Dot,0,CRPrimaryAttributeDamageCalculation
GE_MF_BossNecrolord_DispellableSoakDot_SoakExplodeDamage,0,CRPrimaryAttributeDamageCalculation
GE_MF_BossNecrolord_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MF_BossNecrolord_MultiShot_Damage,0,CRIntellectDamageCalculation
GE_MF_BossNecrolord_RangedAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MF_BossNecrolord_ShootDeer_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MF_BossNecrolord_SpreadingDot_Damage,0,CRIntellectDamageCalculation
GE_MF_BossNecrolord_SummonCrystal_Damage,0,CRIntellectDamageCalculation
GE_MF_BossTotem_AoePulse_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MF_BossTotem_SharedHealth_Damage,0,CRUserDefinedDamageCalculation
GE_MF_BossUnicorn_Charge_Damage,0,CRStrengthDamageCalculation
GE_MF_BossUnicorn_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MF_DawnstoneGuardian_DamageReflect_Damage,0,CRStrengthDamageCalculation
GE_MF_DawnstoneGuardian_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MF_DawnstoneGuardian_Spikes_Damage,0,CRStrengthDamageCalculation
GE_MF_FoulTotemic_CastProjectile_Damage,0,CRIntellectDamageCalculation
GE_MF_FoulTotemic_Heal_Heal,0,CRUserDefinedHealCalculation
GE_MF_FoulTotemic_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MF_MangyBrute_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MF_MangyBrute_TankSlam_Damage,0,CRStrengthDamageCalculation
GE_MF_Skittershard_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_MF_Skittershard_OnDeath_Debuff,0,CRStrengthDamageCalculation
GE_MF_Totem_AoePulse_Damage,0,CRPrimaryAttributeDamageCalculation
GE_MF_Totem_OnDeathExplosion_Damage,0,CRPrimaryAttributeDamageCalculation
GE_Mara_AoeAttackBuilder_Damage,0,CRAgilityDamageCalculation
GE_Mara_AoeAttackBuilder_Poison,0,CRAgilityDamageCalculation
GE_Mara_AoeAttackBuilder_Poison_Aoe_Damage,0,CRAgilityDamageCalculation
GE_Mara_AoeAttackSpender_Damage,0,CRAgilityDamageCalculation
GE_Mara_AutoAttackProc_Damage,0,CRAgilityDamageCalculation
GE_Mara_AutoAttack_Damage,0,CRAgilityDamageCalculation
GE_Mara_BleedAttackSpender_Bleed,0,CRAgilityDamageCalculation
GE_Mara_BleedAttackSpender_Bleed,1,CRSendSignalToSourceAbilityExecution
GE_Mara_BleedAttackSpender_Damage,0,CRAgilityDamageCalculation
GE_Mara_ChargedDoubleAttackBuilder_DamageFirst,0,CRAgilityDamageCalculation
GE_Mara_ChargedDoubleAttackBuilder_DamageSecond,0,CRAgilityDamageCalculation
GE_Mara_ChargedDoubleAttackBuilder_Poison,0,CRAgilityDamageCalculation
GE_Mara_ChargedDoubleAttackBuilder_Poison,1,CRSendSignalToSourceAbilityExecution
GE_Mara_HeavyAttackSpender_Damage,0,CRAgilityDamageCalculation
GE_Mara_StrongerBehindAttackBuilder_Damage_Strong,0,CRAgilityDamageCalculation
GE_Mara_StrongerBehindAttackBuilder_Damage_Weak,0,CRAgilityDamageCalculation
GE_Mara_StrongerBehindAttackBuilder_Poison_Damage,0,CRAgilityDamageCalculation
GE_Mara_Talent_AoeAttackSpender_DamageToPoisionDot_Poison,0,CRUserDefinedDamageCalculation
GE_Mara_Talent_BleedAttackSpender_ExplosivePoison_ExplosionDamage,0,CRUserDefinedDamageCalculation
GE_Mara_Talent_BleedAttackSpender_ExplosivePoison_Poison,0,CRAgilityDamageCalculation
GE_Mara_Talent_ChargedDoubleAttackBuilder_AoeDamage_PoisonDamage,0,CRAgilityDamageCalculation
GE_Mara_Talent_ChargedDoubleAttackBuilder_ResourceIncreaseOT_Buff,0,CRSendSignalToSourceAbilityExecution
GE_Mara_Talent_ComboPointsChanceAoeDamage_Dot,0,CRAgilityDamageCalculation
GE_Mara_Talent_Spender_IncreasedDamageOnPoisonAndBleed_Damage,0,CRUserDefinedDamageCalculation
GE_Meiko_ChanneledHeavyDamage_Damage,0,CRAgilityDamageCalculation
GE_Meiko_ChanneledHeavyDamage_FinalDamage,0,CRAgilityDamageCalculation
GE_Meiko_ChanneledHeavyDamage_SelfHeal,0,CRUserDefinedHealCalculation
GE_Meiko_DamageSoakBuff_Damage,0,CRAgilityDamageCalculation
GE_Meiko_DurationalAoeDamageBuff_Damage,0,CRAgilityDamageCalculation
GE_Meiko_DurationalMultipleTeleportDamage_Damage,0,CRAgilityDamageCalculation
GE_Meiko_FrontalAoeDebuff_Damage,0,CRAgilityDamageCalculation
GE_Meiko_HIghDamageCleave_SelfHeal,0,CRUserDefinedHealCalculation
GE_Meiko_HighDamageCleave_Damage,0,CRAgilityDamageCalculation
GE_Meiko_InstantSelfDefensive_SelfHeal,0,CRUserDefinedHealCalculation
GE_Meiko_MeleeAutoAttack_Damage,0,CRAgilityDamageCalculation
GE_Meiko_MeleeDamageImmediateSelfBuff_Damage,0,CRAgilityDamageCalculation
GE_Meiko_MeleeDamageLowHealthSelfBuff_Damage,0,CRAgilityDamageCalculation
GE_Meiko_MeleeDamageSelfBuff_Damage,0,CRAgilityDamageCalculation
GE_Meiko_MeleeDown_Damage,0,CRAgilityDamageCalculation
GE_Meiko_MeleeLeft_Damage,0,CRAgilityDamageCalculation
GE_Meiko_MeleeRight_Damage,0,CRAgilityDamageCalculation
GE_Meiko_MoveToLocationAoeDamage_Damage,0,CRAgilityDamageCalculation
GE_Meiko_MoveToLocationAoeDamage_Dot,0,CRAgilityDamageCalculation
GE_Meiko_Talent_InstantSelfDefensive_ApplyHot_Hot,0,CRUserDefinedHealCalculation
GE_Meiko_Talent_InstantSelfDefensive_DamageReductionLessHel_Damage,0,CRAgilityDamageCalculation
GE_Meiko_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_Damage,0,CRUserDefinedDamageCalculation
GE_Meiko_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_Heal,0,CRUserDefinedHealCalculation
GE_Meiko_Talent_TauntTotem_IncomingDamageToDamage_Damage,0,CRUserDefinedDamageCalculation
GE_Mosse_CastedSingleTargetProjectile_Damage,0,CRIntellectDamageCalculation
GE_Mosse_DurationalAoeHealPlacement_Heal,0,CRUserDefinedHealCalculation
GE_Mosse_ExplosiveMinion_Damage,0,CRIntellectDamageCalculation
GE_Mosse_HealingAoeTotem_Heal,0,CRIntellectHealCalculation
GE_Mosse_InstantSelfEscapeBuff_ReduceThreat,0,CRScaleAllThreatExecution
GE_Mosse_PinkButterfly_Double_FlashHeal,0,CRIntellectHealCalculation
GE_Mosse_PinkButterfly_Double_Hot,0,CRIntellectHealCalculation
GE_Mosse_PinkButterfly_Simple_Hot,0,CRIntellectHealCalculation
GE_Mosse_ProjectileTurret_Damage,0,CRIntellectDamageCalculation
GE_Mosse_SharedHealthBuff_HealthDistributer_Damage,0,CRUserDefinedDamageCalculation
GE_Mosse_SharedHealthBuff_HealthDistributer_Heal,0,CRUserDefinedHealCalculation
GE_Mosse_SingleTargetDispel_Dispel,0,CRDispelActiveEffectsWithTagsExecution
GE_Mosse_Talent_ExplosiveMinion_AllyTargetHeal_Heal,0,CRIntellectHealCalculation
GE_NPC_MalevolentSpirits_OnDeathAbility_ReplenishHealthandMana_Effect,0,CRUserDefinedHealCalculation
GE_NP_BossHellcaller_CastedRangedProjectile_Damage,0,CRIntellectDamageCalculation
GE_NP_BossHellcaller_ChainLightning_Damage,0,CRIntellectDamageCalculation
GE_NP_BossHellcaller_GrowingCircleCast_Damage,0,CRIntellectDamageCalculation
GE_NP_BossHellcaller_MeleeAutoAttack_Damage,0,CRPrimaryAttributeDamageCalculation
GE_NP_BossHellcaller_PeriodicDamage_Damage,0,CRStrengthDamageCalculation
GE_NP_BossHellcaller_SetHealth,0,CRUserDefinedDamageCalculation
GE_NP_BossHellcaller_SoakDebuff_Damage,0,CRIntellectDamageCalculation
GE_NP_BossHellcaller_TankSlamCone_AoeDamage,0,CRIntellectDamageCalculation
GE_NP_BullyBasher_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_NP_BullyBasher_TankSlam_Damage,0,CRStrengthDamageCalculation
GE_NP_Facestabber_AttachedAttack_Damage,0,CRStrengthDamageCalculation
GE_NP_Facestabber_CastProjectile_Damage,0,CRStrengthDamageCalculation
GE_NP_Facestabber_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_NP_HalfMancatcher_Grip_Damage,0,CRStrengthDamageCalculation
GE_NP_HalfMancatcher_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_NP_Shinchopper_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_NP_Stormscreamer_CastProjectile_Damage,0,CRIntellectDamageCalculation
GE_NP_Stormscreamer_CastedAoeProjectile_CollisionEffect,0,CRIntellectDamageCalculation
GE_NP_Stormscreamer_CastedAoeProjectile_Zap,0,CRIntellectDamageCalculation
GE_NP_Stormscreamer_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_NP_Stormscreamer_PeriodicDamage_Damage,0,CRStrengthDamageCalculation
GE_PR_BarbarousLasher_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_PR_BarbarousLasher_ShatterArmor_Damage,0,CRStrengthDamageCalculation
GE_PR_Bilgerat_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
GE_PR_BlunderbussPirate_MeleeAutoAttack_Damage,0,CRStrengthDamageCalculation
