name,definitions_ordinal,effect,source_typed_payload_coverage,ordinal,calculation_class
CRIntellectDamageCalculation,156,GE_Rime_TargetedPeriodicProjectileAoe_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,157,GE_SG_GhostEruptor_CastedPartyAoeDebuff_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,158,GE_SG_GhostEruptor_CastedRangedProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,159,GE_SG_GhostEruptor_SoakDebuff_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,160,GE_SG_WaterElemental_CastedAoeProjectile_CollisionEffect,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,161,GE_SG_WaterElemental_CastedRangedProjectile_AoeDamage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,162,GE_SG_WaterElemental_CastedRangedProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,163,GE_ST_BloodBrute_BloodSpikes_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,164,GE_ST_BossDefenseEye_PlatformAoEDamage_AoeDot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,165,GE_ST_BossDefenseEye_RotatingCross_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,166,GE_ST_BossDefenseEye_RotatingCross_Hard_DamageOtherPlayers,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,167,GE_UB_BossArchbishop_AlternatingAOE_Clone_Debuff_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,168,GE_UB_BossArchbishop_RandomImpactsAOE_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,169,GE_UB_BossArchbishop_SpawnOrbs_Orb_AOEDamage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,170,GE_UB_BossCaster_CastedRangedProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,171,GE_UB_BossLunatic_BombProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,172,GE_UB_BossLunatic_ChasePlayer_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,173,GE_UB_BossWarband_DotAura_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,174,GE_UB_CadavrianBannerman_ChargeFurthestTargetAoe_AoeDamage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,175,GE_UB_SoulstainedIncinerator_CastedRangedProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,176,GE_UB_SoulstainedIncinerator_CastedTargetAoeCone_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,177,GE_UC_BossBaptist_CastedPushBack_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,178,GE_UC_BossBaptist_CircleDebuff,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,179,GE_UC_BossBaptist_CircleDebuff_WaveDamage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,180,GE_UC_BossBaptist_HighestThreatSplitDamageDot_InitialDamage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,181,GE_UC_BossSoulKing_LargeSpewAOE_DoT,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,182,GE_UC_BossSoulKing_PassiveAOEPools_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,183,GE_UC_CadavrianDeathPriest_TwoTargetDot_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,184,GE_UC_CadavrianDeathPriest_TwoTargetDot_ExpireDamage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,185,GE_UC_CadavrianDeathPriest_highThreatChannel_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,186,GE_UC_RotBringer_MagicProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,187,GE_UC_RotBringer_SpreadingAoeDot_Debuff_Pool_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,188,GE_UC_RotBringer_SpreadingAoeDot_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,189,GE_UC_RotBringer_SpreadingAoeDot_Dot_OnExpireInstantDamage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,190,GE_UC_RottenWretchHands_PassiveAOEPools_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,191,GE_UM_BossSlavetraderBrull_CastDebuffProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,192,GE_UM_BossSlavetraderBrull_CastFillerProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,193,GE_UM_BossSlavetraderBrull_PlacedSlowAoe_AoeDot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,194,GE_UM_HornedSeer_CastProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,195,GE_UM_HornedSeer_OrbProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,196,GE_UM_UrrakWitch_CastProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,197,GE_VC_BossBrute_DotAura_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,198,GE_VV_BlackburnMystic_CastProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,199,GE_VV_BlackburnMystic_RotatingOrb_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,200,GE_VV_BlackmistShadow_MagicSlam_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,201,GE_VV_BlackmistWhisperer_CastProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,202,GE_VV_BossChilgar_LinearProjectiles_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,203,GE_VV_BossChilgar_Shared_Orb_Explode_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,204,GE_VV_BossChilgar_Shared_Orb_PulsingDamage_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,205,GE_VV_BossChilgar_SwirlProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,206,GE_VV_BossFrostTroll_DotAura_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,207,GE_VV_BossFrostTroll_StationaryDot_Debuff,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,208,GE_VV_BossKaldursonFire_DotAura_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,209,GE_VV_BossKaldursonIce_StationaryDot_Debuff,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,210,GE_VV_BossVikingMystic_ChanneledAoeDamage_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,211,GE_VV_BossVikingMystic_CrossLines_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,212,GE_VV_BossVikingMystic_TeleportAttack_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,213,GE_VV_BossVikingMystic_TransferableDebuff_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,214,GE_VV_ColdbrineElementalist_CastProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,215,GE_VV_ColdbrineFiend_CastBigProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,216,GE_VV_ColdbrineFiend_CastProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,217,GE_VV_SootstainedArsonist_CastedSingleTargetProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,218,GE_VV_SootstainedArsonist_Cone_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,219,GE_VV_SootstainedArsonist_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,220,GE_Vigor_CastedSingleTargetDamage_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,221,GE_Vigor_InstantFrontalConeDamageHeal_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,222,GE_Vigor_SingleTargetDot_BuffActiveAdditionalDirectDamage,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,223,GE_Vigor_SingleTargetDot_Dot,complete,0,CRIntellectDamageCalculation
CRIntellectDamageCalculation,224,GE_Vigor_SkillshotAoeProjectile_Damage,complete,0,CRIntellectDamageCalculation
CRIntellectHealCalculation,0,GE_DR_BossSummonedDemon_ChanneledHellfire_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,1,GE_DR_CultistMajorCaster_CastedSingleTargetHeal_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,2,GE_IC_Healer_ChanneledMultiTargetHeal_HealBuff,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,3,GE_JS_NPCSylvie_GroundHeal_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,4,GE_JS_NPCSylvie_GroundHeal_Hot,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,5,GE_JS_NPCSylvie_LowHealthHot_FlashHeal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,6,GE_JS_NPCSylvie_LowHealthHot_Hot,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,7,GE_JS_NPCSylvie_PinkButterfly_Hot,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,8,GE_Lisa_CastedHeal_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,9,GE_Mosse_HealingAoeTotem_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,10,GE_Mosse_PinkButterfly_Double_FlashHeal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,11,GE_Mosse_PinkButterfly_Double_Hot,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,12,GE_Mosse_PinkButterfly_Simple_Hot,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,13,GE_Mosse_Talent_ExplosiveMinion_AllyTargetHeal_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,14,GE_SG_WaterElemental_CastedSingleTargetHeal_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,15,GE_UB_DefendingCleric_ExitCombatBuff_Hot,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,16,GE_UB_DefendingCleric_Heal_Hot,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,17,GE_UC_CadavrianDeathPriest_ChanneledMultiTargetHeal_HealBuff,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,18,GE_Vigor_CastedSingleTargetHeal_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,19,GE_Vigor_InstantAoeHeal_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,20,GE_Vigor_InstantFrontalConeDamageHeal_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,21,GE_Vigor_PartyHealAndSelfBuff_Heal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,22,GE_Vigor_SingleTargetChargedHot_DirectHeal,complete,0,CRIntellectHealCalculation
CRIntellectHealCalculation,23,GE_Vigor_SkillshotAoeProjectile_Heal,complete,0,CRIntellectHealCalculation
CRManaGainCalculation,0,GE_CM_Elf_Warden_DrainMana,complete,0,CRManaGainCalculation
CRManaGainCalculation,1,GE_Vigor_Talent_CastedSingleTargetDamage_ManaRegenBuff,complete,0,CRManaGainCalculation
CRModifyStaggerExecution,0,GE_Lisa_AoeStaggerRemovalSpender_RemoveStagger,complete,0,CRModifyStaggerExecution
CRModifyStaggerExecution,1,GE_Lisa_SingleTargetStaggerRemovalSpender_RemoveStagger,complete,0,CRModifyStaggerExecution
CRModifyStaggerExecution,2,GE_Lisa_Talent_StaggerRemovalOverTime,complete,0,CRModifyStaggerExecution
CRModifyStaggerExecution,3,GE_Shared_ModifyStagger,complete,0,CRModifyStaggerExecution
CRPrimaryAttributeDamageCalculation,0,GE_CM_ElfLookout_MeleeAutoAttack_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,1,GE_DM_FriendlyClockworkRat_OnHit_Dammage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,2,GE_DM_WInterWitch_CastProjectile_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,3,GE_DM_WinterGiant_AutoAttackCleave_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,4,GE_DM_WinterGiant_CastSoakDebuff_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,5,GE_DM_WinterGiant_ChannelAoePullToSelf_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,6,GE_DM_WinterGiant_CrossAOE_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,7,GE_DM_WinterGiant_MeleeChannelDamage_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,8,GE_DM_WinterWitch_AutoAttackMelee_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,9,GE_DM_WinterWitch_CastAoeImmobalize_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,10,GE_DM_WinterWitch_CastDelayedAoeSequence_DirectDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,11,GE_DM_WinterWitch_CastDelayedAoeSequence_NearbyDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,12,GE_DM_WinterWitch_ChannelAoeDamage_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,13,GE_DM_WinterWitch_ChannelAoeDamage_SlowDebuffOverflow,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,14,GE_DR_BossDemonPlant_TankSlamAoe_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,15,GE_DungeonModifier_ShadowLord_TickingAoE_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,16,GE_EM_BossGiantTroll_MeleeAutoAttack_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,17,GE_EM_BossVaerith_PassiveProjectiles_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,18,GE_FM_GravesnareKidnapper_ConeAoeProjectiles_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,19,GE_FM_GravesnareKidnapper_ConeAoeProjectiles_Dot,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,20,GE_Finesse_CritChanceToHealOrDamage_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,21,GE_Finesse_DrainHealthBasedOnPrimaryStat_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,22,GE_MC_BloodAnimation_AutoAttackMelee_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,23,GE_MC_BloodCaster_CastProjectile_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,24,GE_MC_BloodGrunt_Jump_DebuffMovementDealsDamage_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,25,GE_MC_BloodGrunt_Jump_LandDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,26,GE_MC_BloodGuard_ChargeHalfHealth_BleedDot,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,27,GE_MC_BloodSummoner_AutoAttackMelee_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,28,GE_MC_BloodSummoner_ChannelSpawnBloodAnimation_TickDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,29,GE_MC_BossGuardian_AutoAttackMeleeCleave,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,30,GE_MC_BossGuardian_Runes_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,31,GE_MC_BossGuardian_Soaks_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,32,GE_MC_BossGuardian_TankSlam_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,33,GE_MC_BossGuardian_TankSlam_ProjectileDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,34,GE_MC_BossGuardian_TickingDamageAllPlayers_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,35,GE_MF_BossNecrolord_DispellableSoakDot_Dot,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,36,GE_MF_BossNecrolord_DispellableSoakDot_SoakExplodeDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,37,GE_MF_BossNecrolord_ShootDeer_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,38,GE_MF_BossTotem_AoePulse_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,39,GE_MF_Totem_AoePulse_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,40,GE_MF_Totem_OnDeathExplosion_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,41,GE_NP_BossHellcaller_MeleeAutoAttack_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,42,GE_PR_BossAnchor_PeriodicMultiSoak_Dot,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,43,GE_PR_BossAnchor_PeriodicMultiSoak_InstantAoeDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,44,GE_PR_BossPirateCaptain_DebuffAoePool_PlacementAoeDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,45,GE_PR_BossPirateCaptain_DebuffAoePool_PoolDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,46,GE_SH_GravesnareKidnapper_ConeAoeProjectiles_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,47,GE_SH_GravesnareKidnapper_ConeAoeProjectiles_Dot,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,48,GE_SH_Venomdrinker_CastSlowHomingProjectile_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,49,GE_SP_BossMarcass_ChanneledPulsingDamage_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,50,GE_SP_BossMarcass_MultiCone_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,51,GE_SP_BossMarcass_PairUp_BreakDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,52,GE_SP_FrostWolf_Bite_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,53,GE_SP_FrostWolf_Pursuit_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,54,GE_SP_PolarBear_Tornadoes_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,55,GE_ST_BigBloodElemental_ChannelBeam_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,56,GE_ST_BloodBrute_TankSlamAoe_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,57,GE_ST_BossArbiterIllusion_CastBeam_AoeDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,58,GE_ST_BossArbiterIllusion_CastBeam_TargetDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,59,GE_ST_BossArbiterIllusion_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,60,GE_ST_BossArbiterIllusion_Tick,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,61,GE_ST_BossDefenseEye_AoePlacementDebuff_Stack_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,62,GE_ST_BossDefenseEye_ApplyDelayedAoePlacementDebuffToAll_ExplosionDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,63,GE_ST_BossDefenseEye_Beams_Increasing_Dammage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,64,GE_ST_BossDefenseEye_RotatingCross_Hard_IncreasingStacks_Debuff,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,65,GE_ST_BossDefenseEye_SearchLight_Pulse_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,66,GE_ST_BossDefenseEye_SlowDotAoe_Dot,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,67,GE_ST_BossGateKeeper_AuraProximityDamage_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,68,GE_ST_BossGatekeeper_Conduit_Circle_ProjectileDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,69,GE_ST_BossGatekeeper_Conduit_Square_AttachedSoak_SoakExplodeDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,70,GE_ST_BossGatekeeper_Conduit_Triangle_AoeDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,71,GE_ST_BossGatekeeper_MeleeAutoAttack_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,72,GE_ST_BossGatekeeper_MultiCastedMeleeStrike_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,73,GE_ST_BossGatekeeper_PullAndCastedAoe_AoeDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,74,GE_ST_BossGatekeeper_TankCone_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,75,GE_ST_SmallBloodElemental_CastProjectile_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,76,GE_ST_SmallBloodElemental_SpinProjectiles_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,77,GE_Trait_ExtraDotHotOnEffectApplicationProc_Dot,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,78,GE_Trait_GemSingleTargetProcOnDamageHeal_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,79,GE_Trait_GemTargetedSpikeProc_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,80,GE_Trait_IncomingDamageToDefenceAndDamage_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,81,GE_UB_BossArchbishop_ArenaAoeBeam_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,82,GE_VV_BlackmistCutthroat_ChannelCone_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,83,GE_Weapon_AbsorbDelayedAoeDamage_AoeDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,84,GE_Weapon_CastedChainHealDamage_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,85,GE_Weapon_CastedHealAndDamageChannel_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,86,GE_Weapon_CastedRepetitivelyAOEDamageDebuff_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,87,GE_Weapon_CastedRepetitivelyAOEDamageDebuff_Dot,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,88,GE_Weapon_ChanneledCooldownReducer_AoeDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,89,GE_Weapon_CleaveDamageBuffCooldownReduction_CleaveDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,90,GE_Weapon_CleaveDamageBuffCooldownReduction_MainDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,91,GE_Weapon_FrontalAOEConeRepeatingStunDamage_Damage_Final,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,92,GE_Weapon_FrontalAOEConeRepeatingStunDamage_Damage_Initial,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,93,GE_Weapon_FrontalAOEConeRepeatingStunDamage_Damage_Repeating,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,94,GE_Weapon_InstantAoeDamageBuff_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,95,GE_Weapon_InstantChargedProjectileHealOrDamage_Damage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,96,GE_Weapon_StunDotAoeDamageSlow_AoeDamage,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,97,GE_Weapon_StunDotAoeDamageSlow_SlowDot,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeDamageCalculation,98,GE_Weapon_StunDotAoeDamageSlow_StunDot,complete,0,CRPrimaryAttributeDamageCalculation
CRPrimaryAttributeHealCalculation,0,GE_Finesse_CritChanceToHealOrDamage_Heal,complete,0,CRPrimaryAttributeHealCalculation
CRPrimaryAttributeHealCalculation,1,GE_Trait_CritsToIncreasedPrimaryStatBuff_Hot,complete,0,CRPrimaryAttributeHealCalculation
CRPrimaryAttributeHealCalculation,2,GE_Trait_ExtraDotHotOnEffectApplicationProc_Hot,complete,0,CRPrimaryAttributeHealCalculation
CRPrimaryAttributeHealCalculation,3,GE_Trait_GemSingleTargetProcOnDamageHeal_Heal,complete,0,CRPrimaryAttributeHealCalculation
CRPrimaryAttributeHealCalculation,4,GE_Trait_IncomingDamageToHotAndAbsorb_Hot,complete,0,CRPrimaryAttributeHealCalculation
CRPrimaryAttributeHealCalculation,5,GE_Trait_IncomingHealToStackingHealWithThreshold_Heal,complete,0,CRPrimaryAttributeHealCalculation
