id,effects_ordinal,ordinal,value
GA_Firemage_PlacedProjectileAoe,0,4,EffectLogic.RemoveOnDeath
GA_Firemage_PlacedProjectileAoe,0,5,EffectVisualization.Icon
GA_Firemage_PlacedProjectileAoe,0,6,CustomAssetTags.Firemage.Talent.FireFrogOnDotCrit.RelevantDot
GA_Firemage_PlacedProjectileAoe,0,7,CustomAssetTags.Firemage.PlacedAoeProjectile.Dot
GA_Firemage_PlacedProjectileAoe,0,8,EffectLogic.TickrateNotAffectedByHasteExclusively
GA_Firemage_PlacedProjectileAoe,1,0,EffectLogic.System
GA_Firemage_PlacedProjectileAoe,2,0,EffectLogic.System
GA_Firemage_PlacedProjectileAoe,2,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Firemage_PlacedProjectileAoe,3,0,EffectType.GeneratesThreat
GA_Firemage_PlacedProjectileAoe,3,1,EffectType.Dot
GA_Firemage_PlacedProjectileAoe,3,2,EffectType.Magic.Fire
GA_Firemage_PlacedProjectileAoe,3,3,EffectType.Harmful
GA_Firemage_PlacedProjectileAoe,3,4,EffectLogic.RemoveOnDeath
GA_Firemage_PlacedProjectileAoe,3,5,EffectVisualization.Icon
GA_Firemage_PlacedProjectileAoe,3,6,CustomAssetTags.Firemage.Talent.FireFrogOnDotCrit.RelevantDot
GA_Firemage_PlacedProjectileAoe,3,7,CustomAssetTags.Firemage.PlacedAoeProjectile.Dot
GA_Firemage_PlacedProjectileAoe,3,8,EffectLogic.TickrateNotAffectedByHasteExclusively
GA_Firemage_SelfDefenceBuff,0,0,EffectLogic.RemoveOnDeath
GA_Firemage_SelfDefenceBuff,0,1,EffectType.Buff
GA_Firemage_SelfDefenceBuff,0,2,EffectType.Beneficial
GA_Firemage_SelfDefenceBuff,0,3,EffectType.GeneratesThreat
GA_Firemage_SelfDefenceBuff,0,4,EffectVisualization.Icon
GA_Firemage_SelfDefenceBuff,0,5,EffectType.Magic.Fire
GA_Firemage_SelfDefenceBuff,0,6,EffectVisualization.IconOnPartyUnitFrame
GA_Firemage_SelfDefenceBuff,0,7,EffectVisualization.HeroSuperBuffbar
GA_Firemage_SelfDefenceBuff,0,8,CustomAssetTags.Firemage.SelfDefenceBuff.Buff
GA_Firemage_SelfDefenceBuff,1,0,EffectLogic.System
GA_Firemage_SelfDefenceBuff,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Firemage_SelfDefenceBuff,2,0,EffectLogic.RemoveOnDeath
GA_Firemage_SelfDefenceBuff,2,1,EffectType.Buff
GA_Firemage_SelfDefenceBuff,2,2,EffectType.Beneficial
GA_Firemage_SelfDefenceBuff,2,3,EffectType.GeneratesThreat
GA_Firemage_SelfDefenceBuff,2,4,EffectVisualization.Icon
GA_Firemage_SelfDefenceBuff,2,5,EffectType.Magic.Fire
GA_Firemage_SelfDefenceBuff,2,6,EffectVisualization.IconOnPartyUnitFrame
GA_Firemage_SelfDefenceBuff,2,7,EffectVisualization.HeroSuperBuffbar
GA_Firemage_SelfDefenceBuff,2,8,CustomAssetTags.Firemage.SelfDefenceBuff.Buff
GA_Gunde_BasicSingleTargetAttack,0,0,EffectLogic.System
GA_Gunde_DamageReductionSelfBuff,0,0,EffectLogic.RemoveOnDeath
GA_Gunde_DamageReductionSelfBuff,0,1,EffectType.Beneficial
GA_Gunde_DamageReductionSelfBuff,0,2,EffectType.Physical
GA_Gunde_DamageReductionSelfBuff,0,3,EffectType.Buff
GA_Gunde_DamageReductionSelfBuff,0,4,EffectVisualization.Icon
GA_Gunde_DamageReductionSelfBuff,0,5,EffectVisualization.HeroSuperBuffbar
GA_Gunde_DamageReductionSelfBuff,0,6,EffectVisualization.IconOnPartyUnitFrame
GA_Gunde_DamageReductionSelfBuff,0,7,CustomAssetTags.Gunde.DamageReductionSelfBuff.Buff
GA_Gunde_DamageReductionSelfBuff,1,0,EffectLogic.System
GA_Gunde_DamageReductionSelfBuff,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_DamageReductionSelfBuff,2,0,EffectLogic.System
GA_Gunde_DamageReductionSelfBuff,3,0,EffectLogic.RemoveOnDeath
GA_Gunde_DamageReductionSelfBuff,3,1,EffectType.Beneficial
GA_Gunde_DamageReductionSelfBuff,3,2,EffectType.Physical
GA_Gunde_DamageReductionSelfBuff,3,3,EffectType.Buff
GA_Gunde_DamageReductionSelfBuff,3,4,EffectVisualization.Icon
GA_Gunde_DamageReductionSelfBuff,3,5,EffectVisualization.HeroSuperBuffbar
GA_Gunde_DamageReductionSelfBuff,3,6,EffectVisualization.IconOnPartyUnitFrame
GA_Gunde_DamageReductionSelfBuff,3,7,CustomAssetTags.Gunde.DamageReductionSelfBuff.Buff
GA_Gunde_DashAttack,0,0,EffectLogic.System
GA_Gunde_DotTransfer,0,0,EffectLogic.RemoveOnDeath
GA_Gunde_DotTransfer,0,1,EffectType.Beneficial
GA_Gunde_DotTransfer,0,2,EffectType.Buff
GA_Gunde_DotTransfer,0,3,EffectType.Physical
GA_Gunde_DotTransfer,0,4,EffectVisualization.Icon
GA_Gunde_DotTransfer,0,5,EffectVisualization.HeroSuperBuffbar
GA_Gunde_DotTransfer,0,6,CustomAssetTags.Gunde.DotTransfer.SelfBuff
GA_Gunde_DotTransfer,1,0,EffectLogic.System
GA_Gunde_DotTransfer,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_DotTransfer,2,0,EffectLogic.System
GA_Gunde_DotTransfer,3,0,EffectLogic.RemoveOnDeath
GA_Gunde_DotTransfer,3,1,EffectType.Beneficial
GA_Gunde_DotTransfer,3,2,EffectType.Buff
GA_Gunde_DotTransfer,3,3,EffectType.Physical
GA_Gunde_DotTransfer,3,4,EffectVisualization.Icon
GA_Gunde_DotTransfer,3,5,EffectVisualization.HeroSuperBuffbar
GA_Gunde_DotTransfer,3,6,CustomAssetTags.Gunde.DotTransfer.SelfBuff
GA_Gunde_DurationalAoeDotAndBuff,0,0,EffectType.Beneficial
GA_Gunde_DurationalAoeDotAndBuff,0,1,EffectLogic.RemoveOnDeath
GA_Gunde_DurationalAoeDotAndBuff,0,2,EffectVisualization.Icon
GA_Gunde_DurationalAoeDotAndBuff,0,3,EffectVisualization.HeroSuperBuffbar
GA_Gunde_DurationalAoeDotAndBuff,1,0,EffectLogic.System
GA_Gunde_DurationalAoeDotAndBuff,2,0,EffectLogic.System
GA_Gunde_DurationalAoeDotAndBuff,4,0,EffectType.Beneficial
GA_Gunde_DurationalAoeDotAndBuff,4,1,EffectLogic.RemoveOnDeath
GA_Gunde_DurationalAoeDotAndBuff,4,2,EffectVisualization.Icon
GA_Gunde_DurationalAoeDotAndBuff,4,3,EffectVisualization.HeroSuperBuffbar
GA_Gunde_ExtraDotDamageBuff,0,0,EffectLogic.System
GA_Gunde_ExtraDotDamageBuff,0,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_ExtraDotDamageBuff,1,0,EffectLogic.System
GA_Gunde_HeavyMeleeDotBased,0,0,EffectLogic.System
GA_Gunde_HeavyMeleeDotBased,1,0,EffectLogic.System
GA_Gunde_HeavyMeleeDotBased,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_HeavyMeleeDotBoost,0,0,EffectLogic.RemoveOnDeath
GA_Gunde_HeavyMeleeDotBoost,0,1,EffectType.Harmful
GA_Gunde_HeavyMeleeDotBoost,0,2,EffectType.Physical
GA_Gunde_HeavyMeleeDotBoost,0,3,EffectVisualization.Icon
GA_Gunde_HeavyMeleeDotBoost,0,4,EffectVisualization.IconOnPartyUnitFrame
GA_Gunde_HeavyMeleeDotBoost,0,5,CustomAssetTags.Gunde.BoostedDotDamage
GA_Gunde_HeavyMeleeDotBoost,1,0,EffectLogic.System
GA_Gunde_HeavyMeleeDotBoost,2,0,EffectLogic.System
GA_Gunde_HeavyMeleeDotBoost,2,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_InstantAoeDot,0,0,EffectLogic.RemoveOnDeath
GA_Gunde_InstantAoeDot,0,1,EffectType.Dot
GA_Gunde_InstantAoeDot,0,2,EffectType.GeneratesThreat
GA_Gunde_InstantAoeDot,0,3,EffectType.Harmful
GA_Gunde_InstantAoeDot,0,4,EffectType.Physical.Bleed
GA_Gunde_InstantAoeDot,0,5,EffectVisualization.Icon
GA_Gunde_InstantAoeDot,0,6,EffectVisualization.IconOnPartyUnitFrame
GA_Gunde_InstantAoeDot,0,7,CustomAssetTags.Gunde.InstantAoeDot.Dot
GA_Gunde_InstantAoeDot,0,8,EffectLogic.TickrateNotAffectedByHaste
GA_Gunde_InstantAoeDot,1,0,EffectLogic.System
GA_Gunde_InstantAoeDot,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_InstantAoeDot,2,0,EffectLogic.RemoveOnDeath
GA_Gunde_InstantAoeDot,2,1,EffectType.Dot
GA_Gunde_InstantAoeDot,2,2,EffectType.GeneratesThreat
GA_Gunde_InstantAoeDot,2,3,EffectType.Harmful
GA_Gunde_InstantAoeDot,2,4,EffectType.Physical.Bleed
GA_Gunde_InstantAoeDot,2,5,EffectVisualization.Icon
GA_Gunde_InstantAoeDot,2,6,EffectVisualization.IconOnPartyUnitFrame
GA_Gunde_InstantAoeDot,2,7,CustomAssetTags.Gunde.InstantAoeDot.Dot
GA_Gunde_InstantAoeDot,2,8,EffectLogic.TickrateNotAffectedByHaste
GA_Gunde_InstantAoeWithBuff,0,0,EffectLogic.RemoveOnDeath
GA_Gunde_InstantAoeWithBuff,0,1,EffectType.Beneficial
GA_Gunde_InstantAoeWithBuff,0,2,EffectType.Physical
GA_Gunde_InstantAoeWithBuff,0,3,EffectVisualization.Icon
GA_Gunde_InstantAoeWithBuff,0,4,CustomAssetTags.Gunde.ExtraDotDamageGain.Buff
GA_Gunde_InstantAoeWithBuff,0,5,EffectVisualization.HeroSuperBuffbar
GA_Gunde_InstantAoeWithBuff,1,0,EffectLogic.System
GA_Gunde_InstantAoeWithBuff,2,0,EffectLogic.System
GA_Gunde_InstantAoeWithBuff,2,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_InstantWhirlwindAoe,0,0,EffectLogic.System
GA_Gunde_InstantWhirlwindAoe,1,0,EffectLogic.System
GA_Gunde_InstantWhirlwindAoe,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_JumpToLocation,0,0,EffectLogic.System
GA_Gunde_JumpToLocation,0,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_JumpToLocation,1,0,EffectLogic.System
GA_Gunde_Passive_PerTargetAccumulatedBleed_DotManager,0,0,EffectVisualization.Icon
GA_Gunde_Passive_PerTargetAccumulatedBleed_DotManager,0,1,EffectType.Harmful
GA_Gunde_Passive_PerTargetAccumulatedBleed_DotManager,0,2,EffectType.Physical.Bleed
GA_Gunde_Passive_PerTargetAccumulatedBleed_DotManager,0,3,EffectType.GeneratesThreat
GA_Gunde_Passive_PerTargetAccumulatedBleed_DotManager,0,4,EffectType.Dot
GA_Gunde_Passive_PerTargetAccumulatedBleed_DotManager,0,5,EffectLogic.RemoveOnDeath
GA_Gunde_Passive_PerTargetAccumulatedBleed_DotManager,0,6,CustomAssetTags.Gunde.PerTargetAccumulatedBleed.Dot
GA_Gunde_Passive_PerTargetAccumulatedBleed_DotManager,0,7,EffectLogic.TickrateNotAffectedByHasteExclusively
GA_Gunde_SingleTargetInterrupt,0,0,EffectLogic.System
GA_Gunde_SingleTargetInterrupt,1,0,EffectLogic.System
GA_Gunde_SingleTargetPull,0,0,EffectLogic.System
GA_Gunde_SingleTargetPull,0,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_SingleTargetPull,1,0,EffectLogic.System
GA_Gunde_Talent_DotTransfer_Aoe,0,0,EffectLogic.RemoveOnDeath
GA_Gunde_Talent_DotTransfer_Aoe,0,1,EffectType.Beneficial
GA_Gunde_Talent_DotTransfer_Aoe,0,2,EffectType.Buff
GA_Gunde_Talent_DotTransfer_Aoe,0,3,EffectType.Physical
GA_Gunde_Talent_DotTransfer_Aoe,0,4,EffectVisualization.Icon
GA_Gunde_Talent_DotTransfer_Aoe,0,5,EffectVisualization.HeroSuperBuffbar
GA_Gunde_Talent_DotTransfer_Aoe,0,6,CustomAssetTags.Gunde.DotTransfer.SelfBuff
GA_Gunde_Talent_DotTransfer_Aoe,1,0,EffectLogic.System
GA_Gunde_Talent_DotTransfer_Aoe,2,0,EffectLogic.System
GA_Gunde_Talent_DotTransfer_Aoe,2,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Gunde_Talent_DotTransfer_Aoe,3,0,EffectLogic.System
GA_Gunde_TargetedAoeProjectile,0,0,EffectLogic.System
GA_Gunde_TargetedAoeProjectile,1,0,EffectLogic.System
GA_Gunde_TargetedAoeProjectile,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_AoeAttack_C,0,0,EffectLogic.System
GA_Ink_AoeAttack_C,0,1,EffectLogic.RemoveOnDeath
GA_Ink_AoeAttack_C,1,0,EffectLogic.System
GA_Ink_AoeAttack_C,3,0,EffectLogic.System
GA_Ink_AoeAttack_C,3,1,EffectLogic.RemoveOnDeath
GA_Ink_AoeFear_C,0,0,EffectType.Harmful
GA_Ink_AoeFear_C,0,1,EffectType.CrowdControl
GA_Ink_AoeFear_C,0,2,EffectType.Physical
GA_Ink_AoeFear_C,0,3,EffectLogic.NotDispellable
GA_Ink_AoeFear_C,0,4,EffectVisualization.Icon
GA_Ink_AoeFear_C,1,0,EffectLogic.System
GA_Ink_AoeFear_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_AoeFear_C,2,0,EffectLogic.System
GA_Ink_AoeFear_C,3,0,EffectType.Harmful
GA_Ink_AoeFear_C,3,1,EffectType.CrowdControl
GA_Ink_AoeFear_C,3,2,EffectType.Physical
GA_Ink_AoeFear_C,3,3,EffectLogic.NotDispellable
GA_Ink_AoeFear_C,3,4,EffectVisualization.Icon
GA_Ink_AutoAttackBuff_InstantAttack_C,0,0,EffectType.Beneficial
GA_Ink_AutoAttackBuff_InstantAttack_C,0,1,EffectLogic.RemoveOnDeath
GA_Ink_AutoAttackBuff_InstantAttack_C,0,2,EffectVisualization.Icon
GA_Ink_AutoAttackBuff_InstantAttack_C,0,3,EffectLogic.System
GA_Ink_AutoAttackBuff_InstantAttack_C,0,4,EffectVisualization.HeroSuperBuffbar
GA_Ink_AutoAttackBuff_InstantAttack_C,0,5,EffectLogic.RemoveOnSourceLoadoutChange
GA_Ink_AutoAttackBuff_InstantAttack_C,0,6,CustomAssetTags.Ink.Talents.AutoAttackBuff.StackingBuffConsumedBySpender.Stacker
GA_Ink_AutoAttackBuff_InstantAttack_C,1,0,EffectLogic.System
GA_Ink_AutoAttackBuff_InstantAttack_C,2,0,EffectLogic.System
GA_Ink_AutoAttackBuff_InstantAttack_C,2,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_BouncyProjectile_C,0,0,EffectLogic.System
GA_Ink_BouncyProjectile_C,1,0,EffectLogic.System
GA_Ink_BouncyProjectile_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_BouncyProjectile_C,2,0,EffectLogic.System
GA_Ink_ChargedBuff_C,0,0,EffectType.Beneficial
GA_Ink_ChargedBuff_C,0,1,EffectType.Magic.Lightning
GA_Ink_ChargedBuff_C,0,2,EffectVisualization.Icon
GA_Ink_ChargedBuff_C,0,3,CustomAssetTags.Ink.ChargedBuff
GA_Ink_ChargedBuff_C,0,4,EffectLogic.RemoveOnDeath
GA_Ink_ChargedBuff_C,0,5,EffectVisualization.HeroSuperBuffbar
GA_Ink_ChargedBuff_C,1,0,EffectLogic.System
GA_Ink_ChargedBuff_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_ChargedBuff_C,2,0,EffectLogic.System
GA_Ink_ChargedBuff_C,3,0,EffectType.Beneficial
GA_Ink_ChargedBuff_C,3,1,EffectType.Magic.Lightning
GA_Ink_ChargedBuff_C,3,2,EffectVisualization.Icon
GA_Ink_ChargedBuff_C,3,3,CustomAssetTags.Ink.ChargedBuff
GA_Ink_ChargedBuff_C,3,4,EffectLogic.RemoveOnDeath
GA_Ink_ChargedBuff_C,3,5,EffectVisualization.HeroSuperBuffbar
GA_Ink_CleaveAttack_C,0,0,EffectLogic.System
GA_Ink_CleaveAttack_C,1,0,EffectLogic.System
GA_Ink_CostReductionBuff_C,0,0,EffectType.Beneficial
GA_Ink_CostReductionBuff_C,0,1,EffectLogic.RemoveOnDeath
GA_Ink_CostReductionBuff_C,0,2,EffectVisualization.Icon
GA_Ink_CostReductionBuff_C,0,3,CustomAssetTags.Ink.CostReductionBuff.SelfBuff
GA_Ink_CostReductionBuff_C,0,4,EffectVisualization.HeroSuperBuffbar
GA_Ink_CostReductionBuff_C,1,0,EffectLogic.System
GA_Ink_CostReductionBuff_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_CostReductionBuff_C,2,0,EffectLogic.System
GA_Ink_CostReductionBuff_C,3,0,EffectType.Beneficial
GA_Ink_CostReductionBuff_C,3,1,EffectLogic.RemoveOnDeath
GA_Ink_CostReductionBuff_C,3,2,EffectVisualization.Icon
GA_Ink_CostReductionBuff_C,3,3,CustomAssetTags.Ink.CostReductionBuff.SelfBuff
GA_Ink_CostReductionBuff_C,3,4,EffectVisualization.HeroSuperBuffbar
GA_Ink_EnhancedChargedBuff,0,0,EffectType.Beneficial
GA_Ink_EnhancedChargedBuff,0,1,EffectType.Buff
GA_Ink_EnhancedChargedBuff,0,2,EffectType.Magic.Lightning
GA_Ink_EnhancedChargedBuff,0,3,EffectLogic.RemoveOnDeath
GA_Ink_EnhancedChargedBuff,0,4,EffectVisualization.Icon
GA_Ink_EnhancedChargedBuff,0,5,CustomAssetTags.Ink.ChargedBuff
GA_Ink_EnhancedChargedBuff,0,6,EffectVisualization.HeroSuperBuffbar
GA_Ink_EnhancedChargedBuff,1,0,EffectLogic.System
GA_Ink_EnhancedChargedBuff,4,0,EffectType.Beneficial
GA_Ink_EnhancedChargedBuff,4,1,EffectType.Buff
GA_Ink_EnhancedChargedBuff,4,2,EffectType.Magic.Lightning
GA_Ink_EnhancedChargedBuff,4,3,EffectLogic.RemoveOnDeath
GA_Ink_EnhancedChargedBuff,4,4,EffectVisualization.Icon
GA_Ink_EnhancedChargedBuff,4,5,CustomAssetTags.Ink.ChargedBuff
GA_Ink_EnhancedChargedBuff,4,6,EffectVisualization.HeroSuperBuffbar
GA_Ink_HeavySingleTargetAttack_C,0,0,EffectLogic.System
GA_Ink_LowHealthSingleTargetResourceDamage_C,0,0,EffectLogic.System
GA_Ink_LowHealthSingleTargetResourceDamage_C,0,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_LowHealthSingleTargetResourceDamage_C,1,0,EffectLogic.System
GA_Ink_MeleeInterrupt_C,0,0,EffectLogic.System
GA_Ink_MeleeInterrupt_C,1,0,EffectLogic.System
GA_Ink_MoveToLocationAoeDamage_C,0,0,EffectLogic.RemoveOnDeath
GA_Ink_MoveToLocationAoeDamage_C,0,1,EffectType.Debuff
GA_Ink_MoveToLocationAoeDamage_C,0,2,EffectType.GeneratesThreat
GA_Ink_MoveToLocationAoeDamage_C,0,3,EffectType.Harmful
GA_Ink_MoveToLocationAoeDamage_C,0,4,EffectType.Physical
GA_Ink_MoveToLocationAoeDamage_C,0,5,EffectVisualization.Icon
GA_Ink_MoveToLocationAoeDamage_C,0,6,EffectVisualization.IconOnPartyUnitFrame
GA_Ink_MoveToLocationAoeDamage_C,1,0,EffectLogic.System
GA_Ink_MoveToLocationAoeDamage_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_MoveToLocationAoeDamage_C,2,0,EffectLogic.System
GA_Ink_SecondChanceSingleTargetAttack_C,0,0,EffectLogic.System
GA_Ink_SecondChanceSingleTargetAttack_C,1,0,EffectLogic.System
GA_Ink_SecondChanceSingleTargetAttack_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_SecondChanceSingleTargetAttack_C,2,0,EffectLogic.System
GA_Ink_SecondChanceSingleTargetAttack_C,5,0,EffectType.Beneficial
GA_Ink_SecondChanceSingleTargetAttack_C,5,1,EffectType.Buff
GA_Ink_SecondChanceSingleTargetAttack_C,5,2,EffectType.Physical
GA_Ink_SecondChanceSingleTargetAttack_C,5,3,EffectVisualization.Icon
GA_Ink_SecondChanceSingleTargetAttack_C,5,4,EffectLogic.RemoveOnDeath
GA_Ink_SecondChanceSingleTargetAttack_C,5,5,EffectVisualization.HeroSuperBuffbar
GA_Ink_SelfDefenceBuff_C,0,0,EffectLogic.RemoveOnDeath
GA_Ink_SelfDefenceBuff_C,0,1,EffectType.Beneficial
GA_Ink_SelfDefenceBuff_C,0,2,EffectType.GeneratesThreat
GA_Ink_SelfDefenceBuff_C,0,3,EffectVisualization.Icon
GA_Ink_SelfDefenceBuff_C,0,4,EffectVisualization.IconOnPartyUnitFrame
GA_Ink_SelfDefenceBuff_C,0,5,EffectVisualization.HeroSuperBuffbar
GA_Ink_SelfDefenceBuff_C,0,6,CustomAssetTags.Ink.SelfDefenceBuff.Buff
GA_Ink_SelfDefenceBuff_C,1,0,EffectLogic.System
GA_Ink_SelfDefenceBuff_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_SelfDefenceBuff_C,2,0,EffectLogic.System
GA_Ink_SelfDefenceBuff_C,3,0,EffectLogic.RemoveOnDeath
GA_Ink_SelfDefenceBuff_C,3,1,EffectType.Beneficial
GA_Ink_SelfDefenceBuff_C,3,2,EffectType.GeneratesThreat
GA_Ink_SelfDefenceBuff_C,3,3,EffectVisualization.Icon
GA_Ink_SelfDefenceBuff_C,3,4,EffectVisualization.IconOnPartyUnitFrame
GA_Ink_SelfDefenceBuff_C,3,5,EffectVisualization.HeroSuperBuffbar
GA_Ink_SelfDefenceBuff_C,3,6,CustomAssetTags.Ink.SelfDefenceBuff.Buff
GA_Ink_SingleTargetHeavyNonSpender_C,0,0,EffectLogic.System
GA_Ink_SingleTargetHeavyNonSpender_C,1,0,EffectLogic.System
GA_Ink_SingleTargetHeavyNonSpender_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_SingleTargetHeavyNonSpender_C,2,0,EffectLogic.System
GA_Ink_Taunt_C,0,0,EffectLogic.RemoveOnDeath
GA_Ink_Taunt_C,0,1,EffectType.Physical
GA_Ink_Taunt_C,0,2,EffectType.GeneratesThreat
GA_Ink_Taunt_C,0,3,EffectVisualization.Icon
GA_Ink_Taunt_C,0,4,EffectType.Harmful
GA_Ink_Taunt_C,0,5,EffectType.Taunt
GA_Ink_Taunt_C,1,0,EffectLogic.System
GA_Ink_Taunt_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Ink_Taunt_C,2,0,EffectLogic.System
GA_Ink_Taunt_C,3,0,EffectLogic.RemoveOnDeath
GA_Ink_Taunt_C,3,1,EffectType.Physical
GA_Ink_Taunt_C,3,2,EffectType.GeneratesThreat
GA_Ink_Taunt_C,3,3,EffectVisualization.Icon
GA_Ink_Taunt_C,3,4,EffectType.Harmful
GA_Ink_Taunt_C,3,5,EffectType.Taunt
GA_Lisa_AoeStaggerRemovalSpender_C,0,0,EffectLogic.System
GA_Lisa_AoeStaggerRemovalSpender_C,1,0,EffectLogic.System
GA_Lisa_AoeStaggerRemovalSpender_C,2,0,EffectLogic.System
GA_Lisa_AoeStaggerRemovalSpender_C,2,1,CustomAssetTags.Lisa.ResourceCost
GA_Lisa_AoeStaggerRemovalSpender_C,3,0,EffectLogic.System
GA_Lisa_AoeStaggerRemovalSpender_C,3,1,CustomAssetTags.Lisa.ResourceCost
GA_Lisa_CastedHeal_C,0,0,EffectLogic.System
GA_Lisa_CastedHeal_C,1,0,EffectLogic.System
GA_Lisa_CastedHeal_C,2,0,EffectLogic.System
GA_Lisa_CastedHeal_C,2,1,EffectType.Beneficial
GA_Lisa_CastedHeal_C,2,2,EffectType.Buff
GA_Lisa_CastedHeal_C,2,3,EffectType.Magic.Arcane
GA_Lisa_CastedHeal_C,2,4,EffectVisualization.Icon
GA_Lisa_CastedHeal_C,2,5,EffectVisualization.HeroSuperBuffbar
GA_Lisa_CastedHeal_C,2,6,EffectLogic.RemoveOnDeath
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,0,0,EffectLogic.System
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,1,0,EffectLogic.System
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,2,0,EffectLogic.System
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,5,0,EffectType.Magic.Arcane
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,5,1,EffectType.Harmful
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,5,2,EffectVisualization.Icon
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,5,3,EffectLogic.RemoveOnDeath
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,5,4,CustomAssetTags.Lisa.CastedProjectileDamageIncreaseDebuff.Debuff
GA_Lisa_CastedProjectileDamageIncreaseDebuff_C,6,0,EffectLogic.System
GA_Lisa_CastedSingleTargetDamage_C,0,0,EffectType.Debuff
GA_Lisa_CastedSingleTargetDamage_C,0,1,EffectType.Dot
GA_Lisa_CastedSingleTargetDamage_C,0,2,EffectType.Harmful
GA_Lisa_CastedSingleTargetDamage_C,0,3,EffectType.GeneratesThreat
GA_Lisa_CastedSingleTargetDamage_C,0,4,EffectVisualization.Icon
GA_Lisa_CastedSingleTargetDamage_C,0,5,EffectLogic.RemoveOnDeath
GA_Lisa_CastedSingleTargetDamage_C,0,6,EffectType.Magic.Arcane
GA_Lisa_CastedSingleTargetDamage_C,0,7,EffectLogic.CarryOverDuration
GA_Lisa_CastedSingleTargetDamage_C,0,8,CustomAssetTags.Lisa.InstantSingleTargetDamageAndDot.Dot
GA_Lisa_CastedSingleTargetDamage_C,1,0,EffectLogic.System
GA_Lisa_CastedSingleTargetDamage_C,2,0,EffectLogic.System
GA_Lisa_ChanneledHealOrDamageProjectiles_C,0,0,EffectLogic.System
GA_Lisa_ChanneledHealOrDamageProjectiles_C,1,0,EffectLogic.System
GA_Lisa_ChanneledHealOrDamageProjectiles_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Lisa_ChanneledHealOrDamageProjectiles_C,2,0,EffectLogic.System
GA_Lisa_InstantDamageSpender_C,0,0,EffectLogic.System
GA_Lisa_InstantDamageSpender_C,1,0,EffectLogic.System
GA_Lisa_InstantDamageSpender_C,2,0,EffectLogic.System
GA_Lisa_InstantDamageSpender_C,2,1,CustomAssetTags.Lisa.ResourceCost
GA_Lisa_InstantDamageSpender_C,3,0,EffectLogic.System
GA_Lisa_InstantDamageSpender_C,3,1,CustomAssetTags.Lisa.ResourceCost
GA_Lisa_InstantSelfBuff_C,0,0,EffectType.Magic.Arcane
GA_Lisa_InstantSelfBuff_C,0,1,EffectType.Beneficial
GA_Lisa_InstantSelfBuff_C,0,2,EffectVisualization.Icon
GA_Lisa_InstantSelfBuff_C,0,3,EffectVisualization.HeroSuperBuffbar
GA_Lisa_InstantSelfBuff_C,0,4,CustomAssetTags.Lisa.InstantSelfBuff.SelfBuff
GA_Lisa_InstantSelfBuff_C,1,0,EffectLogic.System
GA_Lisa_InstantSelfBuff_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
