id,ordinal,value
ItemID.HeroItem.Dynamic.Wrist.C_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetA_B_Haste,0,Level.ID.IceCave
ItemID.HeroItem.Dynamic.Wrist.SetA_B_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetA_B_Spirit,0,Level.ID.ElfMines
ItemID.HeroItem.Dynamic.Wrist.SetA_B_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetB_A_Spirit,0,Level.ID.MythicForest
ItemID.HeroItem.Dynamic.Wrist.SetB_A_Spirit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetB_B_Crit,0,Level.ID.UrrakMarkets
ItemID.HeroItem.Dynamic.Wrist.SetB_B_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetC_A_Crit,0,Level.ID.SpiderForest
ItemID.HeroItem.Dynamic.Wrist.SetC_A_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetC_B_Expertise,0,Level.ID.NightPatrol
ItemID.HeroItem.Dynamic.Wrist.SetC_B_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetD_A_Expertise,0,Level.ID.DesertDunes
ItemID.HeroItem.Dynamic.Wrist.SetD_A_Expertise,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetD_A_Haste,0,Level.ID.ShipGraveyard
ItemID.HeroItem.Dynamic.Wrist.SetD_A_Haste,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetD_C_Crit,0,Level.ID.ElfMines
ItemID.HeroItem.Dynamic.Wrist.SetD_C_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetE_C_Crit,0,Level.ID.SnowPeak
ItemID.HeroItem.Dynamic.Wrist.SetE_C_Crit,1,Level.ID.SandTomb
ItemID.HeroItem.Dynamic.Wrist.SetE_C_Spirit,0,Level.ID.MoorCastle
ItemID.HeroItem.Dynamic.Wrist.SetE_C_Spirit,1,Level.ID.SandTomb
